
[所有内容仅供学习使用，请勿用于违法用途]

公告信息,#genre#
CCTV5,http://222.169.85.8:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0$吉林电信酒店
CCTV6,http://222.169.85.8:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0$吉林电信酒店
CCTV8,http://222.169.85.8:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$吉林电信酒店
CCTV9,http://222.169.85.8:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$吉林电信酒店
CCTV1,http://119.123.77.41:9600/hls/1/index.m3u8$广东电信酒店
CCTV10,http://119.123.77.41:9600/hls/11/index.m3u8$广东电信酒店
CCTV11,http://119.123.77.41:9600/hls/12/index.m3u8$广东电信酒店
CCTV12,http://119.123.77.41:9600/hls/13/index.m3u8$广东电信酒店
CCTV13,http://119.123.77.41:9600/hls/14/index.m3u8$广东电信酒店
CCTV14,http://119.123.77.41:9600/hls/15/index.m3u8$广东电信酒店
CCTV15,http://119.123.77.41:9600/hls/16/index.m3u8$广东电信酒店
CCTV2,http://119.123.77.41:9600/hls/2/index.m3u8$广东电信酒店
CCTV3,http://119.123.77.41:9600/hls/3/index.m3u8$广东电信酒店
CCTV4,http://119.123.77.41:9600/hls/4/index.m3u8$广东电信酒店
CCTV5+,http://119.123.77.41:9600/hls/6/index.m3u8$广东电信酒店
CCTV5,http://119.123.77.41:9600/hls/5/index.m3u8$广东电信酒店
CCTV6,http://119.123.77.41:9600/hls/7/index.m3u8$广东电信酒店
CCTV7,http://119.123.77.41:9600/hls/8/index.m3u8$广东电信酒店
CCTV8,http://119.123.77.41:9600/hls/9/index.m3u8$广东电信酒店
CCTV9,http://119.123.77.41:9600/hls/10/index.m3u8$广东电信酒店
CCTV1,http://120.7.85.139:8088/hls/1/index.m3u8$河北联通酒店
CCTV10,http://120.7.85.139:8088/hls/10/index.m3u8$河北联通酒店
CCTV11,http://120.7.85.139:8088/hls/11/index.m3u8$河北联通酒店
CCTV12,http://120.7.85.139:8088/hls/12/index.m3u8$河北联通酒店
CCTV13,http://120.7.85.139:8088/hls/13/index.m3u8$河北联通酒店
CCTV14,http://120.7.85.139:8088/hls/14/index.m3u8$河北联通酒店
CCTV15,http://120.7.85.139:8088/hls/15/index.m3u8$河北联通酒店
CCTV2,http://120.7.85.139:8088/hls/2/index.m3u8$河北联通酒店
CCTV3,http://120.7.85.139:8088/hls/3/index.m3u8$河北联通酒店
CCTV4,http://120.7.85.139:8088/hls/4/index.m3u8$河北联通酒店
CCTV5+,http://120.7.85.139:8088/hls/17/index.m3u8$河北联通酒店
CCTV5,http://120.7.85.139:8088/hls/5/index.m3u8$河北联通酒店
CCTV6,http://120.7.85.139:8088/hls/6/index.m3u8$河北联通酒店
CCTV7,http://120.7.85.139:8088/hls/7/index.m3u8$河北联通酒店
CCTV8,http://120.7.85.139:8088/hls/8/index.m3u8$河北联通酒店
CCTV9,http://120.7.85.139:8088/hls/9/index.m3u8$河北联通酒店

CCTV1,http://220.170.241.204:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
CCTV10,http://220.170.241.204:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
CCTV11,http://220.170.241.204:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
CCTV12,http://220.170.241.204:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
CCTV13,http://220.170.241.204:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
CCTV14,http://220.170.241.204:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
CCTV15,http://220.170.241.204:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
CCTV2,http://220.170.241.204:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
CCTV3,http://220.170.241.204:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
CCTV4,http://220.170.241.204:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
CCTV5+,http://220.170.241.204:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
CCTV5,http://220.170.241.204:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
CCTV6,http://220.170.241.204:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
CCTV7,http://220.170.241.204:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
CCTV8,http://220.170.241.204:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
CCTV9,http://220.170.241.204:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店

CCTV1,http://61.173.144.157:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$上海电信酒店
CCTV2,http://61.173.144.157:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$上海电信酒店
CCTV3,http://61.173.144.157:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$上海电信酒店
CCTV4,http://61.173.144.157:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$上海电信酒店
CCTV5,http://61.173.144.157:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0$上海电信酒店
CCTV6,http://61.173.144.157:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0$上海电信酒店
CCTV7,http://61.173.144.157:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$上海电信酒店
CCTV8,http://61.173.144.157:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$上海电信酒店
CCTV10,http://61.173.144.157:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$上海电信酒店
CCTV9,http://61.173.144.157:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$上海电信酒店
CCTV12,http://61.173.144.157:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$上海电信酒店
CCTV13,http://61.173.144.157:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$上海电信酒店
CCTV14,http://61.173.144.157:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$上海电信酒店
CCTV15,http://61.173.144.157:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$上海电信酒店
CCTV17,http://61.173.144.157:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0$上海电信酒店

CCTV1,http://119.123.79.35:9600/hls/1/index.m3u8$广东电信酒店
CCTV10,http://119.123.79.35:9600/hls/11/index.m3u8$广东电信酒店
CCTV11,http://119.123.79.35:9600/hls/12/index.m3u8$广东电信酒店
CCTV12,http://119.123.79.35:9600/hls/13/index.m3u8$广东电信酒店
CCTV13,http://119.123.79.35:9600/hls/14/index.m3u8$广东电信酒店
CCTV14,http://119.123.79.35:9600/hls/15/index.m3u8$广东电信酒店
CCTV15,http://119.123.79.35:9600/hls/16/index.m3u8$广东电信酒店
CCTV2,http://119.123.79.35:9600/hls/2/index.m3u8$广东电信酒店
CCTV3,http://119.123.79.35:9600/hls/3/index.m3u8$广东电信酒店
CCTV4,http://119.123.79.35:9600/hls/4/index.m3u8$广东电信酒店
CCTV5+,http://119.123.79.35:9600/hls/6/index.m3u8$广东电信酒店
CCTV5,http://119.123.79.35:9600/hls/5/index.m3u8$广东电信酒店
CCTV6,http://119.123.79.35:9600/hls/7/index.m3u8$广东电信酒店
CCTV7,http://119.123.79.35:9600/hls/8/index.m3u8$广东电信酒店
CCTV8,http://119.123.79.35:9600/hls/9/index.m3u8$广东电信酒店
CCTV9,http://119.123.79.35:9600/hls/10/index.m3u8$广东电信酒店
CCTV10,http://222.84.192.233:8181/tsfile/live/faacts/0010_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV11,http://222.84.192.233:8181/tsfile/live/faacts/0011_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV12,http://222.84.192.233:8181/tsfile/live/faacts/0012_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV13,http://222.84.192.233:8181/tsfile/live/faacts/0013_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV14,http://222.84.192.233:8181/tsfile/live/faacts/0014_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV15,http://222.84.192.233:8181/tsfile/live/faacts/0015_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV16,http://222.84.192.233:8181/tsfile/live/faacts/1000_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV17,http://222.84.192.233:8181/tsfile/live/faacts/0019_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV2,http://222.84.192.233:8181/tsfile/live/faacts/0002_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV3,http://222.84.192.233:8181/tsfile/live/faacts/0003_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV4,http://222.84.192.233:8181/tsfile/live/faacts/0004_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV5+,http://222.84.192.233:8181/tsfile/live/faacts/0016_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV5,http://222.84.192.233:8181/tsfile/live/faacts/0005_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV6,http://222.84.192.233:8181/tsfile/live/faacts/0006_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV7,http://222.84.192.233:8181/tsfile/live/faacts/0007_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV8,http://222.84.192.233:8181/tsfile/live/faacts/0008_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV9,http://222.84.192.233:8181/tsfile/live/faacts/0009_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店


CCTV7,http://222.243.221.54:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
CCTV11,http://222.243.221.54:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
CCTV12,http://222.243.221.54:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
CCTV13,http://222.243.221.54:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
CCTV14,http://222.243.221.54:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
CCTV15,http://222.243.221.54:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
CCTV7,http://222.243.221.54:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
CCTV11,http://222.243.221.54:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
CCTV12,http://222.243.221.54:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
CCTV13,http://222.243.221.54:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
CCTV14,http://222.243.221.54:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
CCTV15,http://222.243.221.54:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店

卫视节目,#genre#
凤凰中文,http://ttkx.cc:1258/8585/fh.php?id=fhzw
凤凰香港,http://ttkx.cc:1258/8585/fh.php?id=fhhk
凤凰资讯,http://ttkx.cc:1258/8585/fh.php?id=fhzx

凤凰香港,http://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8
凤凰香港,http://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8
凤凰香港,https://epg.pw/stream/8770e89223a086eb1b8a0c931e42296d772a8069ad3eb72540e0c434e7cb3e93.m3u8
凤凰香港,http://zhibo.hkstv.tv/livestream/mutfysrq.flv
凤凰中文,http://aktv.top/AKTV/live/aktv/null-3/AKTV.m3u8
凤凰中文,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzw
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰资讯,http://aktv.top/AKTV/live/aktv/null-4/AKTV.m3u8
凤凰资讯,http://cdn5.1678520.xyz:80/live/live2.1.php?id=fhzx
凤凰资讯,http://www.erbao1981.top:8188/udp/239.76.246.134:1234

东方卫视,http://8.138.90.107/%E5%85%AC%E4%BC%97%E5%8F%B7%E3%80%90%E7%9D%A1%E7%9C%BC%E8%BF%B7%E7%A6%BB%E7%9A%84%E7%8C%AB%E3%80%91/migu.php?id=dfws
青海卫视,http://8.138.90.107/%E5%85%AC%E4%BC%97%E5%8F%B7%E3%80%90%E7%9D%A1%E7%9C%BC%E8%BF%B7%E7%A6%BB%E7%9A%84%E7%8C%AB%E3%80%91/migu.php?id=qhws
陕西卫视,http://8.138.90.107/%E5%85%AC%E4%BC%97%E5%8F%B7%E3%80%90%E7%9D%A1%E7%9C%BC%E8%BF%B7%E7%A6%BB%E7%9A%84%E7%8C%AB%E3%80%91/migu.php?id=sxws
河南卫视,http://8.138.90.107/%E5%85%AC%E4%BC%97%E5%8F%B7%E3%80%90%E7%9D%A1%E7%9C%BC%E8%BF%B7%E7%A6%BB%E7%9A%84%E7%8C%AB%E3%80%91/migu.php?id=hnws
湖北卫视,http://8.138.90.107/%E5%85%AC%E4%BC%97%E5%8F%B7%E3%80%90%E7%9D%A1%E7%9C%BC%E8%BF%B7%E7%A6%BB%E7%9A%84%E7%8C%AB%E3%80%91/migu.php?id=hubws
江苏卫视,http://8.138.90.107/%E5%85%AC%E4%BC%97%E5%8F%B7%E3%80%90%E7%9D%A1%E7%9C%BC%E8%BF%B7%E7%A6%BB%E7%9A%84%E7%8C%AB%E3%80%91/migu.php?id=jsws
大湾区卫视,http://8.138.90.107/%E5%85%AC%E4%BC%97%E5%8F%B7%E3%80%90%E7%9D%A1%E7%9C%BC%E8%BF%B7%E7%A6%BB%E7%9A%84%E7%8C%AB%E3%80%91/migu.php?id=dwqws

广东卫视,http://z.b.bkpcp.top/m.php?id=gdws
江苏卫视,http://z.b.bkpcp.top/m.php?id=jsws
江西卫视,http://z.b.bkpcp.top/m.php?id=jxws
湖北卫视,http://z.b.bkpcp.top/m.php?id=hubws
陕西卫视,http://z.b.bkpcp.top/m.php?id=sxws

陕西卫视,http://150.158.112.123/%E5%85%AC%E4%BC%97%E5%8F%B7~%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/mg.php?id=sxws
河南卫视,http://150.158.112.123/%E5%85%AC%E4%BC%97%E5%8F%B7~%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/mg.php?id=hnws
江西卫视,http://150.158.112.123/%E5%85%AC%E4%BC%97%E5%8F%B7~%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/mg.php?id=jxws
江苏卫视,http://150.158.112.123/%E5%85%AC%E4%BC%97%E5%8F%B7~%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/mg.php?id=jsws
广东卫视x,http://150.158.112.123/%E5%85%AC%E4%BC%97%E5%8F%B7~%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/mg.php?id=gdws

北京卫视,p3p://108.181.32.169:40821/64260fe100097b88ee078b124b8f3f9d$焦点
东方卫视,p3p://108.181.32.169:40821/64260ef600069de1ee03f45f41e9710e$焦点
浙江卫视,p3p://108.181.32.169:40821/64260fec0004b10aee07b4d0681c628b$焦点
江苏卫视,p3p://108.181.32.169:40821/64260e700008a9f5ee01e97667ca7d36$焦点
江苏备视,p3p://108.181.32.169:40821/64260e7d000134abee021a56268d6ac1$焦点
湖南卫视,p3p://108.181.32.169:40821/64260ee40007c511ee03ae5a4aed536d$焦点
广东卫视,p3p://108.181.32.169:40821/64260f9d0003bfdeee067ffb753744c8$焦点
深圳卫视,p3p://108.181.32.169:40821/64261082000a8e12ee0a00412f96293c$焦点
安徽卫视,p3p://108.181.32.169:40821/64260fd5000d5883ee075d2f7d6a48e2$焦点
山东卫视,p3p://108.181.32.169:40821/64260f89000475c3ee06320a031a7286$焦点
河南卫视,p3p://108.181.32.169:40821/64260fb100056a93ee06ce871c2e5071$焦点
海南卫视,p3p://108.181.32.169:40821/64260fc10002a54fee070c525d0d5e83$焦点
东南卫视,p3p://108.181.32.169:40821/64260fcb00035aa0ee0733907e64579c$焦点
江西卫视,p3p://108.181.32.169:40821/64260f920000727aee06542a02064fce$焦点
陕西卫视,p3p://108.181.32.169:40821/642610c3000df7f5ee0aff0975881941$焦点
湖北卫视,p3p://108.181.32.169:40821/64260ed500091677ee0374195121319b$焦点
重庆卫视,p3p://108.181.32.169:40821/642610b9000df973ee0ad7f9779b6483$焦点
黑龙江视,p3p://108.181.32.169:40821/64260fa7000c1330ee06a92c52724886$焦点
广东湾区,p3p://108.181.32.169:40821/64261096000de036ee0a4f3b523d603e$焦点
广东珠江,p3p://108.181.32.169:40821/642610780008a811ee09d8b561021b45$焦点
广东嘉佳,p3p://108.181.32.169:40821/642610a2000b33ebee0a7d6c26c160b2$焦点

东南卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/fjws-hd/2500.m3u8?innersid=10943554111088989087
东方卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/shdfws-hd/2500.m3u8?innersid=6998114529464369318
北京卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/bjws-hd/1.m3u8?innersid=18360129623627541611
吉林卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/jxws-hd/2500.m3u8?innersid=14570431181364255736
四川卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/scws-hd/2500.m3u8?innersid=17534924581903335933
山东卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/sdws-hd/2500.m3u8?innersid=3721212644869031100
广东卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/gdws-hd/2500.m3u8?innersid=2310031483208039305
江苏卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/jsws-hd/2500.m3u8?innersid=14912719076157451667
深圳卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/szws-hd/2500.m3u8?innersid=15000776628606995758
湖南卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/hnws-hd/2500.m3u8?innersid=11355377224826061225
辽宁卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/lnws-hd/2500.m3u8?innersid=6324592032119595697
黑龙江卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/hljws-hd/2500.m3u8?innersid=3559146512286674480

山东卫视,http://112.6.197.24:9921/hls/15/index.m3u8
湖南卫视,http://112.6.197.24:9921/hls/16/index.m3u8
浙江卫视,http://112.6.197.24:9921/hls/17/index.m3u8
东方卫视,http://112.6.197.24:9921/hls/18/index.m3u8
江苏卫视,http://112.6.197.24:9921/hls/19/index.m3u8
北京卫视,http://112.6.197.24:9921/hls/20/index.m3u8
安徽卫视,http://112.6.197.24:9921/hls/21/index.m3u8
天津卫视,http://112.6.197.24:9921/hls/22/index.m3u8
辽宁卫视,http://112.6.197.24:9921/hls/23/index.m3u8
东南卫视,http://112.6.197.24:9921/hls/25/index.m3u8
湖北卫视,http://112.6.197.24:9921/hls/26/index.m3u8
广东卫视,http://112.6.197.24:9921/hls/27/index.m3u8
黑龙江卫视,http://112.6.197.24:9921/hls/28/index.m3u8
重庆卫视,http://112.6.197.24:9921/hls/29/index.m3u8
江西卫视,http://112.6.197.24:9921/hls/30/index.m3u8
河北卫视,http://112.6.197.24:9921/hls/31/index.m3u8
四川卫视,http://112.6.197.24:9921/hls/32/index.m3u8
河南卫视,http://112.6.197.24:9921/hls/33/index.m3u8
广西卫视,http://112.6.197.24:9921/hls/34/index.m3u8
河北卫视,http://112.6.197.24:9921/hls/35/index.m3u8
河北卫视,http://112.6.197.24:9921/hls/36/index.m3u8
河北卫视,http://112.6.197.24:9921/hls/37/index.m3u8

北京卫视,http://my.tmos.cn:15181/chs002.m3u8
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视,http://my.tmos.cn:15181/chs004.m3u8
江苏卫视,http://47.109.155.164/小曾4859/江苏.php?id=jsws
江苏卫视,http://my.tmos.cn:15181/chs003.m3u8
江苏卫视,http://nn.7x9d.cn/组播/咪咕视频.php?id=jsws
广东卫视,http://my.tmos.cn:15181/chs006.m3u8
贵州卫视,http://nn.7x9d.cn/小曾8563/酒店秒开.php?id=gzws
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8
黑龙江卫视,http://my.tmos.cn:15181/chs005.m3u8
山东卫视,http://lives.jnnews.tv/video/s10001-SDTV/index.m3u8
三沙卫视,http://nn.7x9d.cn/地方台8563/海南.php?id=ssws
大湾区卫视,http://nn.7x9d.cn/组播/咪咕视频.php?id=dwqws
陕西卫视,http://182.92.109.190:1668/72/72.php?id=sxws
河南卫视,http://47.109.155.164/小曾4859/河南.php?id=hnws
河南卫视,http://182.92.109.190:1668/hntv/hntv.php?id=hnws
河北卫视,http://hls.hsrtv.cn/live/hbws.m3u8
内蒙古卫视,http://182.92.109.190:1668/nmgbd/nmgbd.php?id=nmws

三沙卫视,http://223.166.234.51:7777/tsfile/live/1056_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
东南卫视,http://223.166.234.51:7777/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
东方卫视,http://223.166.234.51:7777/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
云南卫视,http://223.166.234.51:7777/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
兵团卫视,http://223.166.234.51:7777/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
内蒙古卫视,http://223.166.234.51:7777/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
北京卫视,http://223.166.234.51:7777/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
吉林卫视,http://223.166.234.51:7777/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
四川卫视,http://223.166.234.51:7777/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
天津卫视,http://223.166.234.51:7777/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
宁夏卫视,http://223.166.234.51:7777/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
安徽卫视,http://223.166.234.51:7777/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
山东卫视,http://223.166.234.51:7777/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
山西卫视,http://223.166.234.51:7777/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
广东卫视,http://223.166.234.51:7777/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
广西卫视,http://223.166.234.51:7777/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
新疆卫视,http://223.166.234.51:7777/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
江苏卫视,http://223.166.234.51:7777/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
江西卫视,http://223.166.234.51:7777/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
河北卫视,http://223.166.234.51:7777/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
河南卫视,http://223.166.234.51:7777/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
浙江卫视,http://223.166.234.51:7777/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
海南卫视,http://223.166.234.51:7777/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
深圳卫视,http://223.166.234.51:7777/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
湖北卫视,http://223.166.234.51:7777/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
湖南卫视,http://223.166.234.51:7777/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
甘肃卫视,http://223.166.234.51:7777/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
西藏卫视,http://223.166.234.51:7777/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
贵州卫视,http://223.166.234.51:7777/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
辽宁卫视,http://223.166.234.51:7777/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
重庆卫视,http://223.166.234.51:7777/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
陕西卫视,http://223.166.234.51:7777/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
青海卫视,http://223.166.234.51:7777/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
黑龙江卫视,http://223.166.234.51:7777/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0$未知酒店
上海卫视,http://222.169.85.8:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0$吉林电信酒店
云南卫视,http://222.169.85.8:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$吉林电信酒店
北京卫视,http://222.169.85.8:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0$吉林电信酒店
四川卫视,http://222.169.85.8:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$吉林电信酒店
天津卫视,http://222.169.85.8:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$吉林电信酒店
宁夏卫视,http://222.169.85.8:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$吉林电信酒店
安徽卫视,http://222.169.85.8:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$吉林电信酒店
山东卫视,http://222.169.85.8:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$吉林电信酒店
山西卫视,http://222.169.85.8:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$吉林电信酒店
广东卫视,http://222.169.85.8:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$吉林电信酒店
广西卫视,http://222.169.85.8:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$吉林电信酒店
新疆卫视,http://222.169.85.8:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$吉林电信酒店
江苏卫视,http://222.169.85.8:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$吉林电信酒店
